id,cluster
05CTGhMQQuBDJ5XkNYz6f4 ,7
6EtkH6EfTfNLjUHKDylEym ,24
0B1J7lh3ej57Nk09UYNlrj ,24
6mapJIPnQ23RTAevUoE0DL ,25
0I3q5fE6wg7LIfHGngUTnV ,33
4MeDnO5yA2Zi6IMlVApRci ,24
5n6PtOoeGzBeKFDeGNozLd ,6
1fLibtVj3MrNTwRZq5yUOs ,7
5wpAfHdbEGUlMMDFqZCGKV ,29
2lVDc57IMK6nypg2iuEWVR ,33
27AHAtAirQapVldIm4c9ZX ,24
6Cr4GuonfqCCFIqSSOGTBG ,30
13oiYgOtpjRa4kWxE04jHC ,24
792TEXXCBN8SxkQOsWCECr ,24
3jagJCUbdqhDSPuxP8cAqF ,24
5Y78yINSOCW6xbOfGWNBg4 ,24
3JTzGbTpfCoczeRBAgUAWt ,24
0jRWHt3UuKdgIAVyPO6EWw ,33
0NJu93oln1kkgbHLFzLJ4h ,7
3zbnvxvqV5lL4Vq0FznWsX ,1
1XMc4FzFFgjQFVmIMvEvWX ,24
1YNC4CuWPLfmJ7V0xgSObY ,24
4iNkk2qPPXC1MAZdVUq810 ,20
6KqKg8IPuvtDB3PNAvffFf ,38
2wD3LhUzTSWBJjL52TFrc7 ,29
2eOuL8KesslTLQERQPu11D ,13
5e7ldn9Kwo8Aw9Z8ql9cDj ,24
3ZAMtgYJFoHwJjFkhkXqKr ,30
65iyI1iybyv5ecsfBHSdUf ,19
2gFUtFej24YGR3PzJUJzKb ,32
1rJM37Dd4OcSJvzI84yCcP ,34
4YtoipFgf4k0AfD17ZfD5X ,33
0xsbBYgKasUkHM0IHUebzr ,29
7fcfNW0XxTWlwVlftzfDOR ,38
61mWefnWQOLf90gepjOCb3 ,28
5V3mdRI2yQxbSsJGDPc5lD ,28
5sICkBXVmaCQk5aISGR3x1 ,6
4OROzZUy6gOWN4UGQVaZMF ,17
1jzDzZWeSDBg5fhNc3tczV ,17
5anCkDvJ17aznvK5TED5uo ,38
3CBoWhq9cd7WGQZ9EDQVnn ,28
3cwDSDzTiWr5H5xMQhQ6Mx ,6
4fiOTntQKr24p07FvQDHZE ,28
2MuWTIM3b0YEAskbeeFE1i ,38
2aIB1CdRRG7YLBu9hNw9nR ,7
6W21LNLz9Sw7sUSNWMSHRu ,0
6Nm8h73ycDG2saCnZV8poF ,38
6EPRKhUOdiFSQwGBRBbvsZ ,28
51TG9W3y9qyO8BY5RXKgnZ ,17
5mNbJIYaKkphf5WqwhXhva ,25
4ImIJRZNJhNQLLdUFSYJoS ,29
7iD5t0YgWvIIrvZtw6IIxQ ,34
2gscB6kDOmrv1P6qs2KXE3 ,0
0pwObEOHolQZSldJ2q1wpy ,21
25GC50HslaaruyrKjdu0lP ,17
0lCwaZYSRy6q0jLmnYiQxi ,0
5bU4KX47KqtDKKaLM4QCzh ,6
31RTFPrB7wmYBhlkM2ILXG ,24
2SgbR6ttzoNlCRGQOKjrop ,34
68osIGtVjM7QWVe6pazLHj ,14
3U9gogDStAfWxSm91PJuxb ,28
1158ckiB5S4cpsdYHDB9IF ,0
0L7zm6afBEtrNKo6C6Gj08 ,28
4WJNMSihHL8e4hs9SkBq9C ,25
5hQfs9spSyXUavvPe7jmgn ,18
3jagGO7eHHuaD53ibehkux ,5
6ursmCnbc9oDRGa2yHKkoZ ,28
203xxdlledLFnkqrUleD72 ,13
3H0ZY55seypgo0zXI6zwRk ,6
0jI2IdL3Bco0a3IPc7pHbY ,4
6zKF4293k44ItKWJJgrhXv ,28
2T2vudIHfVMA5ychWTU3KA ,4
03zYFtluA21jFWQVPMbUYO ,22
3qHlBxD3acw5nrl7Padt0v ,32
76BYv24CcZt2u94JRjmATX ,19
7hgtn706RqLE5q1mWe8aQx ,1
5YeQoMo5py82YmqXMTjM5S ,4
0WZZENH0kt3O2cBE8q5IRq ,17
0dzMcLqdF9NnNT3CgXJ5XG ,7
4KdCtL3tO5osDoxtZR1aqg ,18
70Z9t1qhytWtG4cCmmi7mU ,4
7DuRbuweGD2cpGN74cpPAF ,6
5u3l2TONYacJgmRPQVaF9y ,32
15z9QEJOBV6hDdWsdZwDKP ,28
0xfWKcNu13xxXQ2GT0P09M ,28
4PWxt9Fy949kUtkEi2GI5V ,14
4hxd9xX8SNH0R2XSrXRATW ,38
3yubyWatnRRLHkIsN1ZI2Q ,22
0I7y3aEavUHgkt4aCreBDa ,17
0rlPOzWbNVui2ABuI5OFhL ,34
6O7pihLJgeqxUnG7u9oYL2 ,18
2edSHS8PhbiPgLxQhMpMkO ,34
5axwj3ekvw85989jjO8Ov8 ,0
5MpayeDmtJwgCpxQOkVBtN ,10
3jQa7pofP3CHRTt4Xnoyt6 ,35
1SIdietqp8lUZGyeGACpxj ,37
7g5m83brkyQ3tYXxomx6P2 ,37
51Fi8flrG3IHrFeU4G198k ,35
6f2QFiiM5mePNlUeHUL3Hh ,10
2p6qtCgJz42Mae5p4zUwDl ,37
4pCCSIQzxFsFPakL9LyUbc ,8
3Xi4Hu8BcUNdUBmBjpkh20 ,37
5dBHELm9dGc3kKsPeYIYKd ,26
0BrFvLsC8ydsHIz6jghMPo ,37
2ItBFk9uQHqPyANx8rEUr2 ,2
3LQxLAwCQ7gqzTgiL8oRrh ,26
7iPfY3lXOMH77BoZstQUhc ,35
6HnbvDYhRA5E1fItsYnbPQ ,35
6APIeDnJBcgEFOWv5plRhD ,10
4YCSXeEYWw1aIF3aNSzl6j ,10
2VeWXYKHiESWNipFu33QGv ,26
3BF0S0f1KQNvTd5c9B3E2u ,10
0LnppLKOrMMbhhauZBBJcQ ,12
36wB70EUpiU89GF2eLWjfD ,10
1tj2z0tht71UmMqRqgmH2K ,2
5X6bt0reZfHUAn0KpBrArf ,37
5N66DdC8iiowzoR6CDrAii ,12
5Adxsld8lL9MLcaULeoSKu ,37
4OlcB3a0LJIrltfQt8vV1S ,12
5dOnBq60AajXJ9MtOG64FN ,26
3GW78c0NinQpL8HtzU9X13 ,37
0BcbSvjOZ9dUDmXAcnqmeO ,9
0niy8sCXnQXc9JZGWWVvLd ,11
2P9GzQDc9rFeJ0TwY3ewRP ,23
4QrUtdSJNxBZ11BU0sPa7J ,26
3d3wW0qalzZdZbFbtSfRWt ,12
36soyVMvHB2FRb0DgLr9ll ,37
2Cn9pJmdrntPhYCr9ym5KF ,10
6s4xgBaxucbNcyVsFmMClO ,37
7mUR9hqvGLG5XicfVl7gTm ,23
5hJVLQbPigabZDgZhulWVD ,10
6kscmCdqAfXzADEXf0VueN ,37
2gZ0GfJ2aVO7qptKCohWwp ,10
5AVxVsEjJM144w91gKRdq1 ,35
4L2D6eUEQOdvAyjc0khFAW ,10
0xlT8eSY5eLdy4S3eyWtNp ,26
3bnsBfPcpsCT60fs7R2M02 ,37
2nDoc1hwGcNKf8QWCVCeLG ,10
6oklNuDesCz9yjI2mZdv4B ,37
6lXC8iSvGz65ZwoZXYKGtj ,37
50GwMEDGgD1AVVcYXOuAnl ,12
24aGazQ1aZwIW4B4b98Kr3 ,37
4P0YbSLRJEXvDExPcioMLc ,37
4z6MjoY4K07vqeI4023U2Q ,37
3HoO8VUfyXwkgqwaIrVM7u ,26
6Dkjc0jzDgNtHf6Kr0HTLf ,37
48qAOahd28j6zuPAWSLZ4K ,2
4GiHrGKNP80LnTO4xDTX1A ,11
1uGoNcJCeOz4Y3DHodcjSk ,10
5QGhn5Z7RRsMKx6hPFOSUO ,37
2yTjLx8CDh1kpfl9L4XBmI ,23
0PoKop2ivdajRtzpXbKuyS ,11
6kfCqm1AIN0zFipPemEbtG ,2
66ai6JEub08B31JWtBghr6 ,39
30ltN7cC2P6pCueI7aVcxO ,23
4Z9NjZthRYiY4pjcScpWsc ,8
4QbU6tZQnsDtyEm35ikBZq ,37
2nI7rOSYklk4SZ3ccPvG2j ,35
6xBpeJHE26gAAjgVkCBbzU ,11
4uxvvTbmuTKJky7w2LVXTW ,12
7bzE1Y56OWShf2970pBfYM ,37
56S04BxQD4FsePfNQIt6Cd ,11
6bnDla4VOr2JBtyK3AeZEJ ,10
6Esdz6FtuGJaQuJ6rLIUil ,10
1NY7BwYlCryUbEyXrImFKM ,27
4c3RWR07IbbOs0FP7Ei6Hd ,10
4Y5fyQ5fBysC32Na5sZT3J ,10
6yKkA8HzwWTZ5taIMaG4Nm ,35
1BPmVDqR4cX9aFC0Qx0eWn ,37
0m8tSPLHhjhGToD6LW0RPp ,37
6Kr25pa3pTd4no3yA0EcW1 ,37
1cpANF6zMBoFoxkoIjZHjv ,23
5z7deaTe21B7QVPhSDouL1 ,8
0f2489MzoisF9pKduawvce ,9
1wnbi9NzQPBCobZ6OYCpqH ,12
30QD4VRP9yEneOh0eGTrtJ ,10
2IdwQxhJn9ZE4zIotcCefR ,26
0ldmR2mJJNEoBIINfZWdv6 ,10
6f7r5i4xVwePkHDHwwMK75 ,12
016HKF7A4O7tatoJ9BgZM1 ,37
5F8rPLt2c52p0SK7kiH26b ,27
3iFlfQ0CXc9URaAvai8VUe ,9
34zhjduFdQFhkRUJ230h9T ,37
7KsJkshpIjjeIwyKnkhQUc ,26
3NmLBig4t7RZWbLT3U2eBb ,35
6ffJxrVKkPVW4hiRoiteB2 ,23
0Dt1B5dNfajRczQKZA87aL ,12
5doczA8CcUYo0J9H7uvHgU ,9
7gHFBNy0Qn86xGKJ9OdFTw ,37
3Gcpi1CwKoQtc8B3H2ZOIX ,11
0cNc2tivyPqzgp13BSM7St ,12
4FMI4Ln1LhyxGldkNXan5e ,35
6CDQBADsdzJwc3qZ3OPDHH ,9
5eFFsShr8vchESCk8HGxvn ,2
09g9OlH3RDjbffMAnvBPgw ,9
4bRNH9mxHDszZGskpBFhPq ,37
7Kc3hZoCRTs5dNHU7GqT9x ,37
6UkKOXXYGcKMR9X9S3f7Qi ,39
6RqomqKVORIwNJCKNxvc3F ,10
3pfbQmD5xGH9Tcc7GqGfSL ,9
5TNpCThzzXHEipXGKgNG8T ,8
4R6rf3KbP45JST6Cr3Enry ,10
47xU4Sm1RWZgRgugWPFxzz ,9
0DXb75jBHund71iIpnBBZv ,8
2iUrcZcAuVIahQD0dg9HLe ,9
1wl5b2lw3YagQtZiYZbQWP ,10
1cfMdMmJqBlLn4auevv0iB ,11
1GhDF8jJYkDtwH4NYXsDuh ,10
0GUUhTWMylAx5pHDI42t1V ,9
0HEU3berJ5OBojU8XmEk1c ,26
0zQE77yszbyv61M4NboU2u ,8
4gFlHAye7To29Fs4UszQUH ,10
4G3EKvGtqcUSZqPQIWJFxd ,2
5z8eOnPiOC22EYpniAX3Qg ,39
2EW1mFJaikQh0vxOoB7uGp ,37
4vWMrM0AwlhRlkAdQtC2zn ,9
6eimz6jvlZaPwtflDWCTa0 ,12
78MI7mu1LV1k4IA2HzKmHe ,37
6oSm3mBWFxJHEnjE2IqhmA ,12
4WU6x0MauVlAkpV6aTX4FM ,12
4zxd4tiXPlWMqoJltbVTbE ,10
6linlPbVWEecMEMfNcul1e ,12
6YYu8qFzcY1ZyzzsJIQM12 ,8
7GBPpRMtLyGA6svXQMNfIN ,9
3vlX5kFfQHDloPDV1cGENX ,9
3341eBppSCetzo507uJU06 ,10
1WygPWqmNs4s2fxtjmtI3O ,11
2cOSF20k8VkEoXllO0PsbG ,39
7yzM0pEseQUpb6BMViOPEA ,12
4zPDjRgceGrR0Sm54YDTTf ,37
4rrLFMxzVVwAJjmvHLPL8y ,23
4p4XgwnZJCYOWSvz8ruiOY ,8
7rrM7Gg0k7tgCnTt2W7IMQ ,23
6OH7UCFY7SEJxxQkaYfAv8 ,37
4N6JkrGD78eLooaTDmwo9s ,12
2TPRvPvUotVn4tGHAWWcog ,9
5UPJdlkMWG2G2UwTfGSjOe ,10
3TSdkwPeUfvgLwNTF8gfC0 ,12
3AJSnSiVDz37q85LP2Rop0 ,39
6qqK0oeBRapZn8f9hJJENw ,12
2oMaXY0yiWhAEWD7SutXh2 ,39
34xixFi5y3I5FIOH1ZWisx ,9
5uNtaTmigAubx5fLfO92AW ,37
0Otf1ZfYNIjhqFIuJk0fsy ,23
18A1V1vsy5YgHFqb4galTw ,39
5eMz1VtT2zNtsyh1bDgDhb ,9
1Lh7U5c3EvLBb6lSgHVFlR ,2
0E8q2Fx2XuzXCO2NSAppkR ,9
74HwaWwtVa2buG8OIHZkgs ,9
2FnTwpi1PdHLjgHv4XQEFn ,12
5PXIzyJURVKyO1cwVDuGEK ,9
373yGkNo74RZgmQgTiR8xK ,39
7unF2ARDGldwWxZWCmlwDM ,10
5wcAcShxT5qvLJvuM6jkZt ,9
4l9hml2UCnxoNI3yCdL1BW ,37
1tbzRQCZUoKYMCxzK0Jx5p ,12
0xcJPMoBe9FenntXbfyx97 ,9
4rmCI9VWrwrJTJ8XQ80BMN ,37
0MfK7lsLUvMq2CURkt61uF ,37
6oWhUfePc5h9r5pfw7wvPN ,37
6TAW00MAPvS59yEoIgtOEI ,12
2QZtOFPATNgKpUJiGUARZk ,23
2kF9Ijd7I2Kk2P4bYqUmzG ,9
4KGcpnAbGlvVgd2HFQvexI ,23
16KZuJfRKqMZQvmOibsVqX ,9
7yYgBAj3yaMdTgq7fIvDlQ ,9
1LGqJ3nvxpVXDWpEzq4DJD ,9
2dPWP7FMCxnv4u9Api6WWU ,10
0CLbmkYmQIWiEwnsbOkLpd ,9
7Kwi4xmgY4qQwOhBe0zsbh ,9
6NF8MZ2trxckVBr82pyyPt ,35
6PKCEB5JzjCizpz9hUQcpX ,26
1M0bEJicvT2qmdJej9wjyk ,37
1HbgBQcNcdZT7Fl4osNuts ,9
1GZD0TZJHmdQaZsucHBmWT ,35
3kYrQXSao9IXp3EzMZQt5J ,12
2Ob1A4itFyJWUa6fpwqAOs ,12
4z1E9GltZHciLum0ybby9h ,9
7hDq6sOZ5Rl1XnSSfoOBRK ,12
3bYBPyLGsa1unDrVaNzN4y ,39
7CnOzCWGrTINcDExG6u99y ,9
13hLjPatKentvawsFceF9a ,11
0DUyHDBRaxFiXDf6Jhh4JD ,31
0DuWyzeLH09PQcnOMJiRgE ,37
2bOUrmH6OljKtXOLjvVEU8 ,37
6KawDsALZTY6FA8CE1NLZK ,12
10El9hxviSBm7pChWxG1ib ,23
7tQ7e28gdQNhLcIbqc1PXY ,23
2JOEPbuwVf0nafGnMSVEhH ,26
5z161QQZMgQxSILnv3QoJk ,9
1ChYuSIoOFDVY6fHSXF6zS ,9
4f0D7T8yswXUJ62AKLoMtS ,9
7z4EbJbnbvWcP9Bg15fpgC ,10
0BFCbH1cxzeUSJBVwJGRLg ,37
67fFApZyHZ9LjsvkUQJShY ,10
6MXrGG7nff0FXBQJa5UF9P ,2
1duGF26RKaTntfsJ0cTkzj ,9
2n0nSu6H5KrAYRfI6iKtwT ,27
2qswPLZD9CbUoSidGNyxwm ,12
1xicvSO4CJ2ymqYgpk7DFh ,29
0X5DcGkbxCXSadgj01ZXd7 ,9
4Vkk3iD1VrENHJEACNddvt ,9
0iEtT7O43pat2fu6jdaCKl ,9
3GOZbK2epuHzCt5YvvVFHO ,27
2xm9ihELo6xwrRKrBbPql9 ,12
1CDBaGlisZlOJzvx88lL8A ,9
2dR5WkrpwylTuT3jRWNufa ,8
4ol2UyMTiklHVujAWg02nE ,11
2GIqdPK9c8npWf07kU6bqH ,11
0aWMVrwxPNYkKmFthzmpRi ,37
0IffIW3eyCx9aZ36IqOu5o ,23
2C3rh8eX5vltOmwrz9I78n ,26
1J9iVCaEriyoMXpj2XszhU ,27
1iCAi2GzGYqCEm1t3Zpx8O ,2
1hVRTl4yhWmGW7ImZoO22e ,2
3Wadbk42UtsJOT5mCx9Bb0 ,12
3Sqv7KrLRowdwRwgpT4FAh ,10
0RNxWy0PC3AyH4ThH3aGK6 ,8
76XN6m7RzGYwnzngUGD6Tt ,10
5FLQmLjjeNIuC8U5mDnXC8 ,9
3Ysj0cl3Jlb6Ysp6um8QI7 ,8
2F0cAwp8zmQ8McgBzjFWO0 ,12
0KDn1UsD2ym34dCT4P9ebj ,38
0ADAFZE0bYIuaIyPNFl3LE ,23
3YiuJ3OstUEa93UBqb1vcn ,39
1czzmAtPTw287TyMQEfCfg ,2
2Ef24NcyyZAMngL4uQd3xC ,9
6ZgaUtMlUzUf7SqbUUnfbu ,39
08lUeu1CxXvAoaKkemoEk8 ,23
4smkJW6uzoHxGReZqqwHS5 ,37
0sRAziWSeUedBSKjapsy9F ,12
4ow1XH4hwe3yOGXG2eTTTY ,12
1JXxyiihPJrMLotLklU0Cb ,10
21HG0QIgIcVQ2EZeXubaqL ,9
3QxZooLdeJBAf0x405DDI7 ,12
6VTbbVjKOC2qWagIDbkJrC ,9
3Y0LpU5kqQ3vSZvwcGjl1M ,39
5f0n6K8hW2RIVXuZjxO0bu ,39
5PfcpDnzz8VdUoziFWnhrU ,9
6tL1ZlPRSihc6gyWhVfA8X ,10
5vb7At47uO0yPGfmYnAHuw ,9
11vaRXRIFXJTRr3BuzNbk5 ,12
4w7EnqiLksvE6rcuR8F8bn ,9
3hY3MPL9hAITPgVfiVlL5K ,12
4F0sSQCicLl5tme407ubvS ,26
3NvYPUNu6nwQgN31UnoDbn ,39
0ivpUENLpheuPoa6VuY1ax ,10
4qRJ7ZJyfzchEd2fjle7Bz ,23
0FKnknau5UBXgN2Q6vVHgC ,12
5KQ6uddno2Hht84gJDHsPF ,9
013grywiX7Qu6WVfnJ1opa ,37
489alJQIWUauqzKTMuXRjm ,17
1dZHIbmuBDAwXfQOM4dyM3 ,16
7yCEzOAfijmD88IA1DHgSo ,37
2JdllRPH6a8NCpt2bpxpns ,39
1CTex49P0iWwzUGsMNjgaV ,10
2wjHWYJVAs5TYSRP83JLmc ,9
5TGGsgsY7WS5Q1w8N581wD ,9
5vze3yFdib2nLOqpmzl5wO ,35
2gG3ivmsfylVXLyIJvLXyN ,28
12cMYRYTV2RTz4YTlOpgSu ,8
4vLYewWIvqHfKtJDk8c8tq ,37
6g1NlCpW7fgqDnWbCCDrHl ,20
6Wtc1K3dvTIEsWU3rSIZXn ,1
1oF75Qbv8UvOBm1imUAE51 ,6
0VYQK5I08homNvX8SRS37R ,25
3zKST4nk4QJE77oLjUZ0Ng ,6
05SBRd4fXgn8FX7bf8BCAE ,4
3ScJy88F8KqGDfWu8XJhHx ,34
2bNrvWD9d5Zn9tS8XvcaMk ,6
352zfYbDFG8sxkmOAhVeuj ,25
46lFttIf5hnUZMGvjK0Wxo ,34
2YWjW3wwQIBLNhxWKBQd16 ,19
07nH4ifBxUB4lZcsf44Brn ,17
0VGrgE7GbWaINRnh1bR4k9 ,25
6qn9YLKt13AGvpq9jfO8py ,20
6PUIzlqotEmPuBfjbwYWOB ,17
5Lis656VwyoVs5fuzhocXn ,1
2YBnNbMOUUSkqncnQgkqST ,0
1Gzv0cMy3xm7sgN5gd7WkU ,34
40AYRnDKhhrH4JZO4KS9Dj ,17
1UPyhGntpIx9jGJ5UVtKVS ,17
2bE6bIHyp8CJ5BosfRJxPo ,6
1qZMPmpD1jDcOA7gZ6TCde ,29
4oiwzl01mQDqRWFIa7VI3d ,34
0NIC4unbe5KZOp1d9T7OaF ,6
5X1AUaISN82uhF5DA7Ea3K ,6
3felG0BIvmmOoCIeE2A5vq ,22
0qTw7kEFpNdECY7jRCg54v ,34
3kg4ElfCZ0oilfpyTtxqOK ,20
34NNeV9jfgNgaALgUr0u9V ,17
2tW2Kn1IGFFVfRVnQE2UaQ ,6
1bn6wzEDn5PqLfin3O3eWG ,6
3bbQAUhmN3a74NRA9b7M05 ,17
65hRZOQkVjmBdusz1N7aOv ,34
1nO67wic65N413c11zKxM7 ,38
6qVXkG01rBYGfxIndGOQ3z ,17
7wZorJD5loL9ceLJ67sg6S ,19
24LS4lQShWyixJ0ZrJXfJ5 ,6
537MrxVuuvAZaiu90dVTCW ,17
6VojEZ0JFIHeKqjtQL5kjR ,17
6uFreJoeTZVC7MgC7B6rF1 ,38
36cmM3MBMWWCFIiQ90U4J8 ,19
5MrQhCbUZnAa2EIGQt5DHu ,19
2hvbs7nAKDqQu6JdenDXeC ,13
2fSYvZd64iOMjif8HbxbG6 ,6
12C80VvfoJc2mQ75HZUL0X ,19
4HYdIhVgmpcFUMOkFHGMvz ,17
68G6yStcwiWWYSIJYcsmN7 ,6
5eaH3RdmqBfaSQl3NSBywF ,17
75iWJ4KOdygPJR0ESGfdFm ,17
3q6yvSvRJZdgcDLCZwXFlD ,19
7bpeW7tk744p4W52KjqrFu ,25
015IsLQFXbEm0f541N2qoX ,25
6ii7kTrjostB8G21X9S6P0 ,17
2ldAdghnrO34HPcZ0IWfTu ,34
7MmG8p0F9N3C4AXdK6o6Eb ,17
7gUg4GdOA6Y6yRDe36GIjK ,28
0zkiQH567SDLqfWNBaU3hv ,24
56QCGK2tyUmlma8k94zLal ,19
2U8NXPTXZWG2O0ye2sYRiH ,1
16Cs9KsHzgunxaEfGrXysG ,19
6YwLgicpvVuMt1eE2OldwQ ,19
70oPTrUDduGe5C6R7e9asA ,20
1oHxIPqJyvAYHy0PVrDU98 ,6
5GUOxyvkvHCqO0AZuhQ9Hu ,29
5YdWQ8ezDQGkPAOcBJI7hI ,1
1B3t5xC2jzTgjDOwawchu8 ,29
2reYrPPvaGZ0BvHaYC6aO0 ,4
0LOx1VdHtAL8dl49kQik4i ,29
5aqgXNclb9SG9Rv7k4iaoT ,25
4R30C14VKLnlwRSnErf8q2 ,4
08fEhzvFxp6gqlf7GkPTe3 ,28
5rr88Jg9B0QLFMDj9qREaI ,17
6VRhkROS2SZHGlp0pxndbJ ,24
6jNM6fKx3WnyHbWBI9hs2r ,6
6AbVJjzv7thIvmMCuhZrmK ,25
5qFL2uwfnGU8FccwLMgPNQ ,28
2GAH9vi1535lXRxyyFWXWr ,6
2MlcK8OgC5IpQz3l093YSR ,29
64zjna5dIuO7s9FCDXQMmI ,29
5xYC48nOppVemY6U5GRGTb ,14
1ImDXn4pWM0mkqanMopRe9 ,19
4HE53o12U5NiUwQ3f3U130 ,6
47WNjXohtA1A6gY2zTKZ91 ,20
3VfnZwEUKCEQbIFgQobgoq ,33
7FJVBivpNY3d7kAqcbqJqs ,6
38JE3O2HocFNvtljgtlNKv ,1
01IRifOQcD6b0IycSJUpEq ,19
5fiPWhSnLveoBxdY7UGlp1 ,34
53ROeduQXgL4UgemVlOSKY ,22
0DkF3I1KiN9wcsNw927f7i ,34
46rZgRYU1H5Xnv0n75OGis ,6
5MhsZlmKJG6X5kTHkdwC4B ,24
6mNMp0g3zkg1K7uBpn07zl ,14
2RpKh7kXSdO8NLrW9VQ46p ,17
3oZoXyU0SkDldgS7AcN4y4 ,19
48jF98ZchEUimJtaKJplZk ,1
4K3lMNUehQaROSXjwR4wlJ ,19
2v6nEmqTRR4e1feHi8LLtp ,34
26UkElAazA0LQQs0auxh4x ,6
5bSrh2O6wZ3HcoRQItZw1U ,0
4VnipGeAGGEwtKlrHzGC0x ,38
1Sj5poNJIwQv1Rv6ZE4TZL ,36
1toz8k7rYIw4FS5jOSXxYH ,6
214tNSr4epshNjQ6W2PTLg ,17
18OpvvtLEpuzr0JnJKZn7n ,6
4cG9jUWzWOKzdfBsPek6AZ ,6
09Fp1IvPIvevpO6cKAEeGw ,17
1MkUvJXO7y5gBNbEM07Via ,6
5hZz0GjweCU7v0u5VU6KlT ,6
4YiEKrJuoZGGg3nzTJfONS ,29
2bUp9MMOZyVoIck1Ck02vU ,6
4Tchl19mtgvJcp2rfo9Dky ,36
6pWzHZMvQXHDGY2miMrHIt ,6
64y85LeHY8Z6OlTOM9cpKD ,34
4sYKHFKkovZOoyelwPj9Qy ,6
7Jt9vENls2TLtSU5taFQgT ,6
1g2vLDVh6sP2cLyTOYw07o ,19
2bd7KLt028ssKE0K0WYWXl ,25
454ZIylnCq09ONjQE4EJ6a ,17
1BYhP5Ll2zXzA5eVzKHKfZ ,0
5pVMhGSj58c84fl3Pbcp1S ,19
7G2OW2MDFfj3U1xf6BvozZ ,19
6lc6S1eIoJhi6YJn6lCnHB ,24
31G5t1OTwYoxJAXyxAtn5s ,33
3ufi0iVYJevFAHvTYe3Ked ,1
2KpqVE0AuyI3gGERKuWT6r ,25
2lr4pdSajWtBpQLrOnlJFl ,19
1DeyDKppvTtK36Uwa2iuzo ,6
4r0lHGOOXcTaFtdv1JPkT4 ,29
2hEwnK3oW1F4NgV4RPp5qV ,34
0C5FoCKNg7wDJVxRBffvTp ,34
6NL7zMIhzUi3bHaF8usk8W ,20
0rfqwCJCxAnNGJBjnYHHVm ,25
5WeL7ruThFERubIlDqWuVg ,28
2XifeT4RLQS1HaqdgiXzd7 ,6
4Npnivm5QwF1GP8zMc9RZL ,6
14fYghggm1Lqv8kHo5htHw ,0
5bp5qgNITIfJ478HHFL1Tj ,14
4H63ey6mUOBfAu0KQ3qpYD ,6
36jz4zix5d5mE3W3so8cLU ,25
3Bu7nIySUPZDyHucrZb1Hl ,15
2KlsoPw8FqUKsIcDUOP6fR ,24
0UKduoI2FVN62F0jA8S3kQ ,5
22Yf6IsqqAiiRA6UBrMxos ,15
1RJZLVGpBG9nNZiHRQSWTp ,19
0ywi1OJ1YNVkZ9FBW5h3RP ,34
3Qntjzw2xY1VDb6x808BPi ,5
665AK0ovB11McZRwfa852G ,36
4q0oTDOVbp2Ncl4mME289w ,17
3cKfoL6UCsHJ1HGKGdu7xf ,19
1vQ92830bxiBcIhpUj4qrn ,25
1Thv8uCYzyOFC7PME9J936 ,6
0FoSiffuAmaJ3VyPaebY6I ,3
6qIrbPeynCCtSOoy83iCwq ,34
4Vl2jBgIkiYBysTidMj2mi ,1
3BJSfgwHm79wGKYjLVQlR3 ,24
3aeWQO0o5Z0uM29m1tZhax ,17
506PTgHfCTNiJFUC6iUNWk ,4
6jbAyDDqnahf7KV1yafqjY ,34
1EYFgYzq3fJGDdEtVMsATh ,29
0s0Os1OvzZbxnRDAXIByKi ,34
6oheWhUHTYSegLGV9x3BMd ,3
1hP5sx6Nh1XbRG19jFkzRh ,19
3DvI90KaMY2TPHaFYY4GWM ,17
7yz7xxHAG4ChgrSeMvIXIo ,17
5zJoKPj2KqgO7pyJPqhoYa ,25
3G94lNH9BlS5a2WpfwJ1E6 ,36
2tOVPOp7vjoq2nonNFQJO6 ,34
41R06Yk9u9Au1bgooG5Zwe ,6
0A59wvnO6qU0sfIJ9bPuzE ,6
30gmpNwgUiaM010MnFsbY6 ,6
5cImOblhS97lw6MvbPupUu ,17
5S9HfceQVZN7LiTG10Wv2j ,6
6jMZ5rN6SCEBWmSY01yhrE ,19
6GCJDM58eE02M06FJDLlYp ,34
1qm9MfTAoEixNPSqshHqfV ,34
3m4vB0q02q4xvBenENEkLw ,6
5yR26TumS74yhIOGhn8Hs8 ,19
66Hn8BuVvrflz5x4BzyE0k ,19
3NH22Iw4fa0NoJr64TvFIP ,34
4Zvbj1jPFlVzD8gjP68e2b ,29
3dhPpCQvw3kn7so6mkTbJ3 ,34
1ShWHEgisDGPl9G3g85ANu ,19
6LhWs4teHcqwsRpzMVwsiK ,6
0QIYINh2AwmOmdu8CRYvlw ,18
6poaggkSYGIoUjyuippcQ2 ,17
6QHPdvwe7UxooTSnd9dy5v ,1
4Rc4eaDQIXwEsefZZX7XUk ,25
6OJSyDIGBJ3swo3lLoaY9V ,34
6EsH66Uto1zwZlDGQ6RokU ,6
1CKtxKqyFsFITCH4SpDrWj ,25
2aOTMkOei8kKlyYfjo7Vwx ,19
1dvvM2Hk43hGKEAO8CW1nq ,25
1NKCqXjcYZ81Budit2CQMh ,17
5GcUSvBV0pPzNzTLOy0bHP ,20
22SXyL6pUjwIvGWvgGjLov ,6
7oQZXgpYOAlBM80XIiSGPH ,6
3FsdYAv9VAUsDGDVgzTurN ,17
541kLIXvpzMwlSd0VwbShJ ,17
